road,id,model_type,name,lat,lon,length,condition,road_lrp
R360,R360_138,bridge,KATA BARI BOX CULVERT,24.4842288067082,90.7636136706708,0.22299999999999898,C,R360LRP057c
R360,R360_139,link,Kishoreganj 5 km Bhairab 57 km,24.481916,90.7646667,0.28000000000000114,,R360LRP058
R360,R360_140,bridge,KATA BARIA BOX CULVERT,24.4812103070652,90.7650425317934,0.09199999999999875,C,R360LRP058a
R360,R360_141,bridge,KATA BAZAR BOX CULVERT (3),24.47699455,90.7670814203125,0.5140000000000029,C,R360LRP058b
R360,R360_142,link,Kishoreganj 4 km Bhairab 56 km,24.4736938,90.7687216,0.40500000000000114,,R360LRP059
R360,R360_143,bridge,BOROPUL BOX CULVERT,24.4710233924369,90.7700415915966,0.32499999999999574,A,R360LRP059b
R360,R360_144,link,Km post missing,24.4658333,90.7687771,0.6750000000000043,,R360LRP060
R360,R360_145,bridge,LATIFA BOX CULVERT,24.4587863,90.7633777372,0.9720000000000013,A,R360LRP061a
R360,R360_146,link,Km post missing,24.4585833,90.7632222,0.027999999999998693,,R360LRP061
R360,R360_147,link,Km post missing,24.4512778,90.7574722,1.0,,R360LRP062
R360,R360_148,link,Bhairab 53 km,24.4469719,90.7537778,0.6120000000000019,,R360LRP063
R360,R360_149,bridge,AOWRARGAT BAILEY WITH STEEL DECK,24.4427185529351,90.7508407423275,0.5899999999999963,C,R360LRP063a
R360,R360_150,link,Km post missing,24.4397219,90.7489441,0.4100000000000037,,R360LRP064
R360,R360_151,link,Bhairab bazar 51 km,24.430666,90.748083,1.0200000000000031,,R360LRP065
R360,R360_152,bridge,KIL PARA BOX CULVERT,24.4301577411392,90.7480622379746,0.0589999999999975,A,R360LRP065b
R360,R360_153,bridge,KILL PARA BOX CULVERT,24.426558709466,90.7477997388349,0.40800000000000125,A,R360LRP065c
R360,R360_154,link,Km post missing,24.4218049,90.7474441,0.5330000000000013,,R360LRP066
R360,R360_155,bridge,KAMALIACHOR BOX CUL,24.4198149375806,90.747493611129,0.22099999999998943,A,R360LRP066a
R360,R360_156,link,Bhairab 49 km,24.4125556,90.7476941,0.8010000000000019,,R360LRP067
R360,R360_157,bridge,YINNADI 2 BOX CUL,24.4071777221221,90.7485648245245,0.6140000000000043,A,R360LRP068a
R360,R360_158,link,Bhairab bazar 48 km Kotiadi 18 km,24.4038056,90.7491108,0.3850000000000051,,R360LRP068
R360,R360_159,bridge,YINNANI BOX CUL,24.4022557620689,90.750150175862,0.2049999999999983,A,R360LRP068c
R360,R360_160,link,Km post missing,24.3960552,90.7539167,0.7950000000000017,,R360LRP069
R360,R360_161,bridge,CHANDESHO BOX CUL,24.3913878320999,90.7570395821,0.61099999999999,A,R360LRP069a
R360,R360_162,link,Km post missing,24.3884163,90.7590278,0.38900000000001,,R360LRP070
R360,R360_163,bridge,CHODASA BEAT BAZAR,24.3837669574162,90.7598097148325,0.31799999999999784,B,R360LRP070a
R360,R360_164,link,Bhairab bazar 45 km,24.3793049,90.7595,0.7379999999999995,,R360LRP071
R360,R360_165,bridge,NANFOLA 1 BOX CULVERT,24.3765465201117,90.7590218955307,0.3160000000000025,C,R360LRP071a
R360,R360_166,link,Info missing,24.3703604,90.7580278,0.6979999999999933,,R360LRP072
R360,R360_167,bridge,NANDOLA BOX CUL,24.3693480702169,90.7579296067061,0.11199999999999477,A,R360LRP072a
R360,R360_168,link,Km post missing,24.3613889,90.7573056,0.8880000000000052,,R360LRP073
R360,R360_169,bridge,NLOA BOX CULVERT,24.359839596177,90.7568025778672,0.18000000000000682,B,R360LRP073a
R360,R360_170,link,Km post missing,24.3528333,90.7546111,0.8199999999999932,,R360LRP074
R360,R360_171,bridge,POLARGHAT BAZAR BRIDGE,24.3525480088372,90.7545986944186,0.031999999999996476,C,R360LRP074a
R360,R360_172,bridge,MAIZHADIPARA BOX CULVERT,24.3454398670411,90.7558830709737,0.8250000000000028,A,R360LRP075a
R360,R360_173,link,Km post missing,24.3442497,90.7563889,0.14300000000000068,,R360LRP075
R360,R360_174,bridge,MAIDHATI BOX CULVERT,24.3430633699619,90.7565561699619,0.14400000000000546,B,R360LRP075b
R360,R360_175,link,Kotiadi 09 km Bhairab bazar 39 km,24.3348608,90.7565556,0.9419999999999931,,R360LRP076
R360,R360_176,bridge,MAIS HATI BOX CULVERT,24.3298257681368,90.7602408270027,0.6920000000000073,B,R360LRP077a
R360,R360_177,bridge,GELAIKANDI BOX CULVERT,24.3269590014401,90.7623390631863,0.39399999999999125,B,R360LRP077b
R360,R360_178,link,Bhairab 38 km,24.3266104,90.76275,0.06100000000000705,,R360LRP077
R360,R360_179,link,Bhairab 37 km Kotiadi 7 km,24.3199716,90.767416,0.8990000000000009,,R360LRP078
R360,R360_180,bridge,MODDOPARA(1) BOX CULVERT,24.3116300835913,90.7690244560371,0.9509999999999934,A,R360LRP079a
R360,R360_181,link,Info missing,24.3114722,90.7690549,0.018000000000000682,,R360LRP079
R360,R360_182,bridge,MODDOPARA BOX CULVERT,24.3036504601265,90.770271985443,0.8979999999999961,A,R360LRP080a
R360,R360_183,link,Bhairab 36 km,24.3024444,90.7706104,0.14000000000000057,,R360LRP080
R360,R360_184,link,Info missing,24.2933608,90.7730827,1.0430000000000064,,R360LRP081
R360,R360_185,bridge,NANGALPARA BOX CULVERT,24.2926383676923,90.773320516923,0.08400000000000318,B,R360LRP081a
R360,R360_186,link,Bhairab 34 km,24.285333,90.7765549,0.8810000000000002,,R360LRP082
R360,R360_187,bridge,HOSPITAL BOXCULVERT,24.2836210892587,90.7776040789712,0.2189999999999941,B,R360LRP082a
R360,R360_188,link,Bhairab 33 km,24.2776104,90.7811382,0.7630000000000052,,R360LRP083
R360,R360_189,bridge,UNDAIL PARA,24.2755013494382,90.7820038390449,0.25499999999999545,A,R360LRP083a
R360,R360_190,link,Bhairab 32 km,24.2689716,90.7846108,0.7819999999999965,,R360LRP084
R360,R360_191,bridge,KOLIADI BOX CULVERT,24.2641363779559,90.7887230244489,0.6839999999999975,A,R360LRP085a
R360,R360_192,link,Bhairab 31 km Kotiadi 1 km,24.2619167,90.7906108,0.31400000000000716,,R360LRP085
R360,R360_193,link,Bhairab 30 km,24.2539167,90.794583,1.0049999999999955,,R360LRP086
R360,R360_194,link,Bhairab 29 km,24.2487497,90.8021667,0.9690000000000083,,R360LRP087
R360,R360_195,link,Bhjairab 28 km,24.245833,90.8114167,1.016999999999996,,R360LRP088
R360,R360_196,link,Bhairab 27 km,24.2423052,90.8207771,1.0300000000000011,,R360LRP089
R360,R360_197,link,Bhairab 26 km,24.2369163,90.828166,0.9699999999999989,,R360LRP090
R360,R360_198,link,Bhairab 25 km,24.2304716,90.835083,1.0010000000000048,,R360LRP091
R360,R360_199,link,Post found from exists,24.2243049,90.8422219,1.0,,R360LRP092
R360,R360_200,link,Info missing,24.2173604,90.8483052,0.9899999999999949,,R360LRP093
R360,R360_201,link,Bhairab 22 km,24.2102778,90.8544444,1.0019999999999953,,R360LRP094
R360,R360_202,link,Bhairab 21km,24.2022778,90.8624444,1.01100000000001,,R360LRP095
R360,R360_203,link,Bhairab 20 km,24.1977774,90.8685271,1.024000000000001,,R360LRP096
R360,R360_204,bridge,BOGPARA,24.1917761179487,90.8720117153846,0.7549999999999955,B,R360LRP097a
R360,R360_205,link,Bhairab 19 km,24.1900274,90.8730271,0.21999999999999886,,R360LRP097
R360,R360_206,link,Bhairab 18 km,24.1817216,90.8768882,1.0060000000000002,,R360LRP098
R360,R360_207,link,Bhairab 17 km,24.1734438,90.8808327,1.0139999999999958,,R360LRP099
R360,R360_208,bridge,MORAHARPUR BOX CULVERT,24.1693841053266,90.8855355152763,0.6580000000000013,B,R360LRP100a
R360,R360_209,link,Bhairab 16 km,24.1673049,90.8879441,0.3370000000000033,,R360LRP100
R360,R360_210,bridge,TARAKINDI BOX CULVERT,24.1634586366394,90.892049714119,0.6009999999999991,A,R360LRP101a
R360,R360_211,link,Bhairab 15 km,24.1609444,90.8946386,0.38400000000000034,,R360LRP101
R360,R360_212,bridge,ALIAKBOI,24.157688814941,90.8976298973787,0.4719999999999942,A,R360LRP101c
R360,R360_213,link,Bhairab 14 km,24.1539167,90.9009722,0.5460000000000065,,R360LRP102
R360,R360_214,bridge,GANOK KALI BGIGE,24.148900241755,90.9051586578592,0.7039999999999935,B,R360LRP103a
R360,R360_215,bridge,Ganokkhal Bridge,24.1486793465766,90.9053430047251,0.03100000000000591,B,R360LRP103b
R360,R360_216,link,Bhairab 13 km,24.1465274,90.9071389,0.3019999999999925,,R360LRP103
R360,R360_217,link,Km post missing,24.1388608,90.9118056,1.0,,R360LRP104
R360,R360_218,bridge,LOKMANKARKANDI,24.1372515076569,90.9120288702909,0.1810000000000116,A,R360LRP104a
R360,R360_219,bridge,SOYSOLI,24.1308724316804,90.9128957876033,0.7199999999999989,C,R360LRP105a
R360,R360_220,link,Bhairab 11 km,24.1298604,90.9130278,0.11499999999999488,,R360LRP105
R360,R360_221,link,Bhairab 10 km,24.121166,90.9147778,0.9899999999999949,,R360LRP106
R360,R360_222,bridge,NOYAPURA,24.1141848840182,90.9184606283105,0.8800000000000097,A,R360LRP107a
R360,R360_223,link,Bhairab 9 km,24.113,90.9192771,0.15699999999999648,,R360LRP107
R360,R360_224,bridge,LOKKIPUR CULVERT,24.1108413917613,90.9208846269886,0.2909999999999968,B,R360LRP107b
R360,R360_225,bridge,LOKKIPUR BOX CULVERT,24.1083594555555,90.9228520868889,0.34199999999999875,B,R360LRP108a
R360,R360_226,link,Bhairab 8 km,24.10579935771429,90.92495662514288,0.36299999999999955,,R360LRP108
R360,R360_227,bridge,AKBOR NAGAR BAILEY WITH STEEL DECK,24.102124764218,90.9279811452606,0.5180000000000007,D,R360LRP109a
R360,R360_228,link,Km post missing,24.0986663,90.9308049,0.4819999999999993,,R360LRP109
R360,R360_229,bridge,KALIKA BOX CULVERT,24.0972855849529,90.9318377909091,0.19200000000000728,B,R360LRP109c
R360,R360_230,bridge,KALIKA BAZAR BOX CULVERT,24.0931101989999,90.9357982646666,0.617999999999995,B,R360LRP110a
R360,R360_231,link,Bhairab 6 km,24.091833,90.9372497,0.20900000000000318,,R360LRP110
R360,R360_232,link,Bhairab 5 km,24.0866663,90.9452774,1.0130000000000052,,R360LRP111
R360,R360_233,bridge,GAZIRTAK BAILEY WITH STEEL DECK,24.0856858862308,90.9465891211404,0.17499999999999716,B,R360LRP111a
R360,R360_234,link,Bhairab 4 km,24.0810827,90.9531944,0.8689999999999998,,R360LRP112
R360,R360_235,bridge,ROGANATHPUR BOX CULVERT,24.0797349277227,90.9550996108911,0.24199999999999022,B,R360LRP112a
R360,R360_236,link,Bhairab 3 km,24.0754993,90.9610556,0.7710000000000008,,R360LRP113
R360,R360_237,bridge,SHOMO PUR BOX CULVERT,24.0735645995024,90.9638936592039,0.36599999999999966,D,R360LRP113b
R360,R360_238,link,Bhairab 2 km,24.0702493,90.9691104,0.6460000000000008,,R360LRP114
R360,R360_239,bridge,COLLEGE MORE,24.0698585810047,90.9697732320251,0.0800000000000125,B,R360LRP114a
R360,R360_240,bridge,BRUHOB UTTOR CULVERT,24.0680808095761,90.9727891177394,0.3639999999999901,B,R360LRP115a
R360,R360_241,bridge,BOYROB UTTRA PARA,24.065972,90.9763882,0.4350000000000023,B,R360LRP115b
R360,R360_242,link,Km post missing,24.0653889,90.9773882,0.12099999999999511,,R360LRP115
R360,R360_243,link,Km post missing,24.0570278,90.9819438,1.0,,R360LRP116
R360,R360_244,sink,"End of Road of Durjoy more Bhairab interseting N2, Dhaka- Sylhet - Jaflong road",24.05525,90.9830271,0.03200000000001069,,R360LRPE
R364,R364_0,source,Start of road from R360 at Battoli,24.4688327,90.7711382,0.0,,R364LRPS
R364,R364_1,link,Kishoreganj 2 km,24.4651667,90.7728604,0.45,,R364LRP001
R364,R364_2,link,Kishoreganj 1 km,24.4576389,90.7759716,0.98,,R364LRP002
R364,R364_3,link,Kishoreganj 0 km,24.449083,90.7774438,0.9200000000000002,,R364LRP003
R364,R364_4,sink,The road ends at kishoreganj town,24.439833,90.7771104,0.6839999999999997,,R364LRPE
R370,R370_0,source,"The road starts from  Kacharir more connecting N401, Madhupur- Mymensingh road",24.7636944,90.40625,0.0,,R370LRPS
R370,R370_1,bridge,SHAMGONG BRIDGE,24.763610898073,90.4063371646044,0.013,A,R370LRPSa
R370,R370_2,link,"Netrokona 39 km, Kishoreganj 66 km,Sherpur 71 km,",24.7573611,90.4128611,0.973,,R370LRP001
R370,R370_3,bridge,SHAMGONJ,24.7542610672727,90.4154257018182,0.44700000000000006,A,R370LRP001c
R370,R370_4,link,"Netrokona 38 km, Kishoreganj 65 km,Sherpur 70 km,",24.7491941,90.418916,0.6719999999999999,,R370LRP002
R370,R370_5,link,Km post missing,24.7503611,90.4267493,0.895,,R370LRP003
R370,R370_6,bridge,CHINA MORE CULVERT,24.7508137635802,90.4277206611111,0.10999999999999988,A,R370LRP003a
R370,R370_7,link,"Mymensingh 3 km, Dhaka 122 km",24.7516944,90.4296104,0.21399999999999997,,R370LRP004
R370,R370_8,bridge,Shamgonj,24.7525761888,90.4303406732,0.12400000000000011,A,R370LRP003b
R370,R370_9,bridge,Shamgonj,24.7534437552,90.4310591678,0.12199999999999989,A,R370LRP003c
R370,R370_10,bridge,Korai Para,24.7561886784,90.4333324376,0.3860000000000001,A,R370LRP003d
R370,R370_11,link,Km post missing,24.7588056,90.4354997,0.3679999999999999,,R370LRP005
R370,R370_12,bridge,KARIMPARA,24.7600630624242,90.4364471284848,0.17799999999999994,A,R370LRP004b
R370,R370_13,link,"Netrokona 35 km, Kishoreganj 62 km,Sherpur 67 km,",24.7605,90.4411386,0.5670000000000002,,R370LRP006
R370,R370_14,bridge,Karain Para,24.7619929554,90.448078019,0.7569999999999997,A,R370LRP005b
R370,R370_15,link,Km post missing,24.7624722,90.4503056,0.24300000000000033,,R370LRP007
R370,R370_16,link,Netrokona 33 km,24.7697493,90.4558889,1.085,,R370LRP008
R370,R370_17,link,Netrokona 32 km,24.7737771,90.4634167,1.0030000000000001,,R370LRP009
R370,R370_18,bridge,KARIMPARA,24.7742969022682,90.4643743188362,0.11500000000000021,A,R370LRP008a
R370,R370_19,bridge,KARIMPARA,24.7773162754437,90.4699368352071,0.6679999999999993,A,R370LRP008b
R370,R370_20,link,Netrokona 31 km,24.7783604,90.4718604,0.23099999999999987,,R370LRP010
R370,R370_21,bridge,KARIMPARA,24.7814636447073,90.4769470122042,0.6189999999999998,B,R370LRP009a
R370,R370_22,bridge,KARIMPARA,24.781645269863,90.4772230589041,0.03500000000000014,A,R370LRP009b
R370,R370_23,link,Netrokona 30 km,24.7834719,90.4799993,0.3520000000000003,,R370LRP011
R370,R370_24,bridge,KARIMPARA,24.7838155250246,90.4806006689655,0.0730000000000004,A,R370LRP010a
R370,R370_25,bridge,KASIEGONJ,24.7839284976354,90.4807983793103,0.023999999999999133,A,R370LRP010b
R370,R370_26,link,Netrokona 29 km,24.7882497,90.4883608,0.918000000000001,,R370LRP012
R370,R370_27,bridge,KASIEGRAM,24.7906223937576,90.4911909372093,0.41300000000000026,A,R370LRP011a
R370,R370_28,link,Netrokona 28 km,24.7949163,90.4944163,0.581999999999999,,R370LRP013
R370,R370_29,bridge,KASHEGONJ,24.7979205537165,90.4972145953419,0.4400000000000013,A,R370LRP012a
R370,R370_30,bridge,Kissorgonj,24.8000508427155,90.4991988411298,0.3119999999999994,B,R370LRP012b
R370,R370_31,link,Netrokona 27 km,24.8018056,90.5008333,0.2569999999999997,,R370LRP014
R370,R370_32,bridge,KASIGONJ,24.8023228577801,90.5017294484222,0.10899999999999999,A,R370LRP013a
R370,R370_33,link,Netrokona 26 km,24.8061667,90.5083889,0.8100000000000005,,R370LRP015
R370,R370_34,bridge,KASIEGONJ,24.8076523840938,90.5112808661017,0.3509999999999991,A,R370LRP014a
R370,R370_35,bridge,KASIEGONJ,24.8076773009126,90.511309259322,0.004000000000001336,A,R370LRP014b
R370,R370_36,link,Netrokona 25 km,24.8123056,90.5165833,0.7429999999999986,,R370LRP016
R370,R370_37,bridge,BELTILE,24.813242609367,90.5181049892405,0.18900000000000006,A,R370LRP015a
R370,R370_38,link,Netrokona 24 km,24.8165278,90.5249993,0.8080000000000016,,R370LRP017
R370,R370_39,bridge,BELTILE,24.8173064926974,90.5280643578241,0.33999999999999986,A,R370LRP016a
R370,R370_40,link,Netrokona 23 km,24.8212216,90.5330271,0.6660000000000004,,R370LRP018
R370,R370_41,link,Netrokona 22 km,24.8277216,90.5398608,1.001999999999999,,R370LRP019
R370,R370_42,bridge,CHARPARA,24.829151127202,90.5419790396373,0.28999999999999915,A,R370LRP018b
R370,R370_43,link,Netrokona 21 km,24.8328882,90.5479441,0.713000000000001,,R370LRP020
R370,R370_44,link,Netrokona 20 km,24.8381386,90.5559722,1.0079999999999991,,R370LRP021
R370,R370_45,bridge,JAJBARI,24.8393001154536,90.5578499988035,0.23300000000000054,A,R370LRP020b
R370,R370_46,bridge,SHAMGONJ,24.8414386997009,90.5613074051844,0.4289999999999985,A,R370LRP020c
R370,R370_47,link,Netrokona 19 km  /Start of Netrokona Road Division / Netrokona 19 km  /Start of Netrokona Road Division,24.8431386,90.5640556,0.3410000000000011,,R370LRP022
R370,R370_48,bridge,SHAMGONJ,24.844111465625,90.56794447125,0.5030000000000001,A,R370LRP021b
R370,R370_49,link,Netrokona 18 km,24.8449441,90.5736104,0.495000000000001,,R370LRP023
R370,R370_50,bridge,RAINDA BAZAR,24.8435274,90.5822493,0.9250000000000007,A,R370LRP023a
R370,R370_51,link,Netrokona 17 km,24.8440552,90.5830271,0.09999999999999787,,R370LRP024
R370,R370_52,bridge,Rainda Bazar,24.8443988436289,90.5842885699286,0.1479999999999997,B,R370LRP023b
R370,R370_53,link,Netrokona 16 km,24.846333,90.5913886,0.833000000000002,,R370LRP025
R370,R370_54,link,Netrokona 15 km,24.849333,90.6004167,1.0060000000000002,,R370LRP026
R370,R370_55,bridge,Rainda Bazar,24.8496310928149,90.6010041847441,0.07900000000000063,B,R370LRP025a
R370,R370_56,bridge,Ranida Bazar,24.8512234367125,90.6041423943897,0.42199999999999704,A,R370LRP025b
R370,R370_57,bridge,Herienpur,24.8519290488189,90.6055330228346,0.18700000000000117,A,R370LRP025c
R370,R370_58,link,Info Unclear Broken post,24.8531667,90.6079722,0.3279999999999994,,R370LRP027
R370,R370_59,link,Netrokona 13 km,24.8523056,90.6178049,1.0229999999999997,,R370LRP028
R370,R370_60,link,Netrokona 12 km,24.8509722,90.6275827,1.0050000000000026,,R370LRP029
R370,R370_61,bridge,Herienpur,24.8506933188498,90.6323771266773,0.48999999999999844,A,R370LRP028a
R370,R370_62,link,Netrokona 11 km,24.8501944,90.6373886,0.5109999999999992,,R370LRP030
R370,R370_63,bridge,Herenpur,24.8502314784508,90.6381740959284,0.08399999999999963,A,R370LRP029a
R370,R370_64,bridge,Herinpur,24.8505285474677,90.6444674144985,0.6730000000000018,A,R370LRP029c
R370,R370_65,link,Netrokona 10 km,24.8506389,90.6468052,0.25,,R370LRP031
R370,R370_66,bridge,Heranpur,24.852478597159,90.6533034693181,0.6999999999999993,A,R370LRP030a
R370,R370_67,link,Info missing,24.8525833,90.6559722,0.30100000000000193,,R370LRP032
R370,R370_68,bridge,Herinpur,24.8540694845984,90.6593247212321,0.3769999999999989,A,R370LRP031a
R370,R370_69,link,Netrokona 8 km,24.8567778,90.6649722,0.6449999999999996,,R370LRP033
R370,R370_70,bridge,Hirainpur,24.860627688986,90.668162325,0.5429999999999993,A,R370LRP032b
R370,R370_71,link,Km post missing,24.86375,90.6709993,0.45700000000000074,,R370LRP034
R370,R370_72,bridge,Netrokona,24.8653156967616,90.6745084799222,0.4029999999999987,A,R370LRP033b
R370,R370_73,link,Netrokona 6 km,24.8680271,90.6794438,0.605000000000004,,R370LRP035
R370,R370_74,bridge,Netrokona,24.8682388459016,90.6801234844262,0.07499999999999574,A,R370LRP034a
R370,R370_75,link,Netrokona 5 km,24.8690827,90.6890274,0.9560000000000031,,R370LRP036
R370,R370_76,link,Netrokona 4 km,24.8676938,90.6986941,1.0039999999999978,,R370LRP037
R370,R370_77,bridge,Netrokona,24.8681317378968,90.7011330805555,0.2740000000000009,A,R370LRP036b
R370,R370_78,link,Netrokona 3 km,24.8693049,90.7076667,0.7340000000000018,,R370LRP038
R370,R370_79,bridge,Wetnkona Bus Station,24.8698636649402,90.7095629653386,0.20400000000000063,A,R370LRP037a
R370,R370_80,bridge,NETROKONA,24.8699732266932,90.7099347820717,0.03999999999999915,A,R370LRP037b
R370,R370_81,link,Netrokona 2 km,24.8720549,90.7169993,0.759999999999998,,R370LRP039
R370,R370_82,bridge,NETROKONA,24.8728265487858,90.7178377258278,0.12100000000000222,C,R370LRP038b
R370,R370_83,bridge,THAURAKONA,24.8746415074954,90.7237841400365,0.7040000000000006,A,R370LRP039a
R370,R370_84,link,Km post missing,24.8744993,90.7254993,0.17499999999999716,,R370LRP040
R370,R370_85,bridge,THOURAKANA,24.8741259168831,90.7291703493506,0.4089999999999989,A,R370LRP039b
R370,R370_86,bridge,THOURAKONA,24.8760858948717,90.7301514807692,0.12199999999999989,A,R370LRP039d
R370,R370_87,bridge,THOUAKANA,24.8839158435897,90.7341922170329,0.38000000000000256,A,R370LRP040a
R370,R370_88,link,Km post missing,24.8857497,90.7351386,0.08899999999999864,,R370LRP041
R370,R370_89,bridge,THAURAKANA,24.8852193536423,90.7334446450331,0.7839999999999989,A,R370LRP040c
R370,R370_90,bridge,THAURAKANA,24.885359068543,90.7338909019867,0.04899999999999949,A,R370LRP041a
R370,R370_91,link,Km post missing,24.8857497,90.7351386,0.13700000000000045,,R370LRP042
R370,R370_92,bridge,THAURAKANA,24.8933494136363,90.7390760454545,1.0380000000000038,A,R370LRP042b
R370,R370_93,link,Netrokona 3 km,24.893833,90.7394441,0.07199999999999562,,R370LRP043
R370,R370_94,bridge,Rajur bazar bridge,24.8959617219206,90.7440717780793,0.5320000000000036,B,R370LRP042c
R370,R370_95,link,Netrokona 2 km,24.8976663,90.7477774,0.4259999999999948,,R370LRP044
R370,R370_96,link,Km post broken,24.9016111,90.7569167,1.027000000000001,,R370LRP045
R370,R370_97,link,Netrokona 4 km,24.9050278,90.7659167,0.9939999999999998,,R370LRP046
R370,R370_98,link,Netrokona 5 km,24.9084444,90.7750549,1.0010000000000048,,R370LRP047
R370,R370_99,bridge,CHANDAPARA,24.9096507218884,90.776807453648,0.8140000000000001,A,R370LRP047a
R370,R370_100,link,Netrokona 6 km,24.9100833,90.7847774,0.1909999999999954,,R370LRP048
R370,R370_101,link,Netrokona 7km,24.9109722,90.7946663,1.014000000000003,,R370LRP049
R370,R370_102,link,Netrokona 8km,24.90825,90.8038889,0.9889999999999972,,R370LRP050
R370,R370_103,link,Netrokona 9 km,24.9070278,90.8136111,1.0180000000000007,,R370LRP051
R370,R370_104,bridge,THAGURAKONA,24.907101075862,90.8139286189655,0.03399999999999892,B,R370LRP050a
R370,R370_105,link,Km post missing,24.9091944,90.8232216,0.9660000000000011,,R370LRP052
R370,R370_106,link,Netrokona 10 km,24.9100278,90.831916,0.9969999999999999,,R370LRP053
R370,R370_107,bridge,BARHATTA,24.9098827718875,90.8326924658634,0.0799999999999983,C,R370LRP052b
R370,R370_108,bridge,BASTTA,24.9089527791164,90.8376715532128,0.5130000000000052,B,R370LRP053a
R370,R370_109,link,Netrokona 11 km,24.9082222,90.841583,0.4029999999999987,,R370LRP054
R370,R370_110,bridge,BARHATTA,24.9072680737752,90.8466967439481,0.5009999999999977,A,R370LRP053c
R370,R370_111,bridge,Barhatta,24.9066286645533,90.8501497072046,0.355000000000004,A,R370LRP054a
R370,R370_112,link,Netrokona 12 km,24.9064167,90.85125,0.11399999999999721,,R370LRP055
R370,R370_113,bridge,BARHATTA BAZAR,24.9055507536159,90.8563340389027,0.6180000000000021,B,R370LRP054c
R370,R370_114,link,Netrokona 13 km,24.9048056,90.8604722,0.3359999999999985,,R370LRP056
R370,R370_115,bridge,BARHATT BAZAR,24.9043835998646,90.8629453396481,0.25099999999999767,A,R370LRP055b
R370,R370_116,link,Netrokona 14 km,24.9030556,90.870166,0.7490000000000023,,R370LRP057
R370,R370_117,link,Netrokona 15 km,24.9000556,90.8793604,1.0,,R370LRP058
R370,R370_118,bridge,BARHATTA,24.8980747775,90.88672321,0.7749999999999986,B,R370LRP058a
R370,R370_119,link,Netrokona 16 km,24.8974997,90.8888608,0.22500000000000142,,R370LRP059
R370,R370_120,bridge,BARHATTA,24.8956012603274,90.8916209855163,0.3569999999999993,B,R370LRP058b
R370,R370_121,bridge,BAHATTA,24.8935751944584,90.8945667297229,0.3810000000000002,A,R370LRP058c
R370,R370_122,link,Netrokona 17 km,24.8919997,90.8964441,0.26200000000000045,,R370LRP060
R370,R370_123,bridge,BARHATTA,24.8915648826086,90.8969484756521,0.07200000000000273,A,R370LRP059a
R370,R370_124,bridge,OTILEPUR,24.890745278534,90.8985441240837,0.19299999999999784,A,R370LRP059c
R370,R370_125,bridge,OTILEPUR,24.8893716045375,90.9017197778359,0.3680000000000021,A,R370LRP059e
R370,R370_126,link,Km post missing,24.8908886,90.9050833,0.36699999999999733,,R370LRP061
R370,R370_127,bridge,OTILEPUR,24.8884933302325,90.9084531980066,0.357999999999997,A,R370LRP060a
R370,R370_128,link,Info Missing,24.8856941,90.9152778,0.7330000000000041,,R370LRP062
R370,R370_129,bridge,OTILEPUR,24.8846959625817,90.9173603022875,0.23899999999999721,C,R370LRP061c
R370,R370_130,link,Info missing,24.8815827,90.9240549,0.7610000000000028,,R370LRP063
R370,R370_131,bridge,ISLAMPUR,24.8812855926739,90.9246936901098,0.0730000000000004,A,R370LRP062b
R370,R370_132,bridge,ISLAMPUR,24.8791841626168,90.9285668439252,0.4609999999999985,A,R370LRP062c
R370,R370_133,link,Info  missing,24.8772771,90.932916,0.49499999999999744,,R370LRP064
R370,R370_134,bridge,ISLAMPUR,24.87590292525,90.9353614185,0.2910000000000039,A,R370LRP063a
R370,R370_135,bridge,ISLAMPUR,24.8719676,90.9402814142857,0.6899999999999977,A,R370LRP064a
R370,R370_136,link,Km post missing,24.8718049,90.940333,0.019000000000005457,,R370LRP065
R370,R370_137,bridge,ISLAMPUR,24.8698683857142,90.9431901428571,0.3719999999999999,A,R370LRP064b
R370,R370_138,bridge,MOHUNGONJ,24.8681712687679,90.9465469289398,0.402000000000001,A,R370LRP065b
R370,R370_139,link,Km post missing,24.8677216,90.9487774,0.2259999999999991,,R370LRP066
R370,R370_140,bridge,MOHONGONJ,24.8673901669616,90.9520086235988,0.3369999999999891,A,R370LRP065d
R370,R370_141,bridge,MOHONGONJ,24.8677817698447,90.9551325937915,0.3569999999999993,A,R370LRP066a
R370,R370_142,link,Km post missing,24.867916,90.9574444,0.3060000000000116,,R370LRP067
R370,R370_143,bridge,MOHONGONJ,24.86812303125,90.958376040625,0.10599999999999454,A,R370LRP066b
R370,R370_144,bridge,MOHONGONJ,24.868410140625,90.9596680328125,0.14700000000000557,A,R370LRP066c
R370,R370_145,bridge,MOHONGONJ,24.8694265650263,90.9628944720562,0.347999999999999,A,R370LRP067a
R370,R370_146,link,Km post missing,24.8704993,90.9665833,0.3990000000000009,,R370LRP068
R370,R370_147,link,Km post missing,24.8720549,90.9753882,1.0,,R370LRP069
R370,R370_148,bridge,DHORMOPASA,24.8731314356984,90.9801545840354,0.5630000000000024,A,R370LRP069a
R370,R370_149,link,Km post missing,24.8763882,90.980666,0.4369999999999976,,R370LRP070
R370,R370_150,bridge,DHORMOPASA,24.8804862975,90.982751615,0.5249999999999915,A,R370LRP069b
R370,R370_151,link,Km post missing,24.8841941,90.9846386,0.4750000000000085,,R370LRP071
